year,coo_name,coo,coo_iso,coa_name,coa,coa_iso,refugees,asylum_seekers,returned_refugees,idps,returned_idps,stateless,ooc,oip,hst
2022,El Salvador,SAL,SLV,Costa Rica,COS,CRI,1637,188,0,0,0,0,18,,0.0
2022,Senegal,SEN,SEN,Costa Rica,COS,CRI,0,5,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Costa Rica,COS,CRI,7,7,0,0,0,0,0,,0.0
2022,Spain,SPA,ESP,Costa Rica,COS,CRI,0,11,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Costa Rica,COS,CRI,0,7,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Costa Rica,COS,CRI,6,34,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Costa Rica,COS,CRI,0,8,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Costa Rica,COS,CRI,13,40,0,0,0,0,0,,0.0
2022,Uruguay,URU,URY,Costa Rica,COS,CRI,0,6,0,0,0,0,0,,0.0
2022,United States of America,USA,USA,Costa Rica,COS,CRI,7,45,0,0,0,0,0,,0.0
2022,Venezuela (Bolivarian Republic of),VEN,VEN,Costa Rica,COS,CRI,1990,11519,0,0,0,0,0,16598.0,0.0
2022,Zimbabwe,ZIM,ZWE,Costa Rica,COS,CRI,0,5,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Costa Rica,COS,CRI,0,0,0,0,0,235,0,,0.0
2022,Afghanistan,AFG,AFG,Cuba,CUB,CUB,12,0,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Cuba,CUB,CUB,5,0,0,0,0,0,0,,0.0
2022,Haiti,HAI,HTI,Cuba,CUB,CUB,5,0,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Cuba,CUB,CUB,10,0,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Cuba,CUB,CUB,7,0,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Cuba,CUB,CUB,27,8,0,0,0,0,0,,0.0
2022,Western Sahara,WSH,ESH,Cuba,CUB,CUB,96,0,5,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Cuba,CUB,CUB,12,0,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Cabo Verde,CVI,CPV,0,0,0,0,0,115,0,,0.0
2022,Afghanistan,AFG,AFG,Cyprus,CYP,CYP,43,1671,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Cyprus,CYP,CYP,8,5,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Cyprus,CYP,CYP,0,23,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Cyprus,CYP,CYP,125,321,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Cyprus,CYP,CYP,26,19,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Cyprus,CYP,CYP,0,59,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Cyprus,CYP,CYP,12,1647,0,0,0,0,0,,0.0
2022,Burkina Faso,BKF,BFA,Cyprus,CYP,CYP,0,10,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Cyprus,CYP,CYP,0,6,0,0,0,0,0,,0.0
2022,Bosnia and Herzegovina,BSN,BIH,Cyprus,CYP,CYP,15,0,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Cyprus,CYP,CYP,5,13,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Cyprus,CYP,CYP,188,3465,0,0,0,0,0,,0.0
2022,Congo,COB,COG,Cyprus,CYP,CYP,12,210,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Cyprus,CYP,CYP,51,4682,0,0,0,0,0,,0.0
2022,Comoros,COI,COM,Cyprus,CYP,CYP,0,9,0,0,0,0,0,,0.0
2022,Colombia,COL,COL,Cyprus,CYP,CYP,0,5,0,0,0,0,0,,0.0
2022,Djibouti,DJB,DJI,Cyprus,CYP,CYP,0,12,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Cyprus,CYP,CYP,54,0,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Cyprus,CYP,CYP,10,27,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,Cyprus,CYP,CYP,6,56,0,0,0,0,0,,0.0
2022,Palestinian,GAZ,PSE,Cyprus,CYP,CYP,2237,276,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Cyprus,CYP,CYP,85,316,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,Cyprus,CYP,CYP,0,49,0,0,0,0,0,,0.0
2022,Guinea-Bissau,GNB,GNB,Cyprus,CYP,CYP,0,5,0,0,0,0,0,,0.0
2022,Guinea,GUI,GIN,Cyprus,CYP,CYP,15,516,0,0,0,0,0,,0.0
2022,Haiti,HAI,HTI,Cyprus,CYP,CYP,0,17,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Cyprus,CYP,CYP,5,108,0,0,0,0,0,,0.0
2022,India,IND,IND,Cyprus,CYP,CYP,10,1132,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Cyprus,CYP,CYP,684,648,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Cyprus,CYP,CYP,1013,347,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Cyprus,CYP,CYP,57,87,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Cyprus,CYP,CYP,5,0,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,Cyprus,CYP,CYP,0,8,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Cyprus,CYP,CYP,5,0,0,0,0,0,0,,0.0
2022,Liberia,LBR,LBR,Cyprus,CYP,CYP,6,363,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Cyprus,CYP,CYP,12,0,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Cyprus,CYP,CYP,63,85,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Cyprus,CYP,CYP,32,284,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Cyprus,CYP,CYP,18,17,0,0,0,0,0,,0.0
2022,Mali,MLI,MLI,Cyprus,CYP,CYP,0,6,0,0,0,0,0,,0.0
2022,Mongolia,MNG,MNG,Cyprus,CYP,CYP,0,27,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Cyprus,CYP,CYP,0,6,0,0,0,0,0,,0.0
2022,Nepal,NEP,NPL,Cyprus,CYP,CYP,0,791,0,0,0,0,0,,0.0
2022,Niger,NGR,NER,Cyprus,CYP,CYP,0,7,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Cyprus,CYP,CYP,34,4361,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Cyprus,CYP,CYP,34,1761,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Cyprus,CYP,CYP,12,140,0,0,0,0,0,,0.0
2022,South Africa,RSA,ZAF,Cyprus,CYP,CYP,0,5,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Cyprus,CYP,CYP,78,95,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Cyprus,CYP,CYP,5,26,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Cyprus,CYP,CYP,59,7,0,0,0,0,0,,0.0
2022,Senegal,SEN,SEN,Cyprus,CYP,CYP,0,40,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Cyprus,CYP,CYP,33,745,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Cyprus,CYP,CYP,422,1601,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Cyprus,CYP,CYP,5,276,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Cyprus,CYP,CYP,14,9,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Cyprus,CYP,CYP,10902,9504,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Cyprus,CYP,CYP,0,5,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Cyprus,CYP,CYP,0,12,0,0,0,0,0,,0.0
2022,Togo,TOG,TGO,Cyprus,CYP,CYP,0,22,0,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Cyprus,CYP,CYP,0,5,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Cyprus,CYP,CYP,266,337,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Cyprus,CYP,CYP,0,5,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Cyprus,CYP,CYP,12472,94,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Cyprus,CYP,CYP,5,5,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Cyprus,CYP,CYP,61,30,0,0,0,0,0,,0.0
2022,Zimbabwe,ZIM,ZWE,Cyprus,CYP,CYP,0,25,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Cyprus,CYP,CYP,76,0,0,0,0,76,0,,0.0
2022,Unknown,UKN,UNK,Cyprus,CYP,CYP,0,52,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Czechia,CZE,CZE,187,42,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Czechia,CZE,CZE,0,19,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Czechia,CZE,CZE,7,10,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Czechia,CZE,CZE,19,0,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Czechia,CZE,CZE,34,18,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Czechia,CZE,CZE,174,30,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Czechia,CZE,CZE,64,5,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Czechia,CZE,CZE,5,5,0,0,0,0,0,,0.0
2022,Colombia,COL,COL,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Cuba,CUB,CUB,Czechia,CZE,CZE,33,0,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Czechia,CZE,CZE,11,0,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Czechia,CZE,CZE,6,0,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Czechia,CZE,CZE,9,23,0,0,0,0,0,,0.0
2022,India,IND,IND,Czechia,CZE,CZE,5,5,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Czechia,CZE,CZE,11,5,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Czechia,CZE,CZE,76,6,0,0,0,0,0,,0.0
2022,Kazakhstan,KAZ,KAZ,Czechia,CZE,CZE,52,14,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Czechia,CZE,CZE,22,5,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Czechia,CZE,CZE,24,0,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Czechia,CZE,CZE,7,0,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Czechia,CZE,CZE,18,0,0,0,0,0,0,,0.0
2022,Mongolia,MNG,MNG,Czechia,CZE,CZE,10,5,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Czechia,CZE,CZE,0,5,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Czechia,CZE,CZE,166,0,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Czechia,CZE,CZE,7,13,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Czechia,CZE,CZE,9,5,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Czechia,CZE,CZE,173,71,0,0,0,0,0,,0.0
2022,Saudi Arabia,SAU,SAU,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Sierra Leone,SLE,SLE,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Czechia,CZE,CZE,26,0,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Czechia,CZE,CZE,14,132,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Czechia,CZE,CZE,7,0,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Czechia,CZE,CZE,341,6,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Czechia,CZE,CZE,7,0,0,0,0,0,0,,0.0
2022,Türkiye,TUR,TUR,Czechia,CZE,CZE,12,75,0,0,0,0,0,,0.0
2022,Uganda,UGA,UGA,Czechia,CZE,CZE,5,0,0,0,0,0,0,,0.0
2022,Ukraine,UKR,UKR,Czechia,CZE,CZE,433501,137,0,0,0,0,0,,0.0
2022,Uzbekistan,UZB,UZB,Czechia,CZE,CZE,36,36,0,0,0,0,0,,0.0
2022,Venezuela (Bolivarian Republic of),VEN,VEN,Czechia,CZE,CZE,11,0,0,0,0,0,0,,0.0
2022,Yemen,YEM,YEM,Czechia,CZE,CZE,27,0,0,0,0,0,0,,0.0
2022,Stateless,STA,XXA,Czechia,CZE,CZE,61,7,0,0,0,1557,537,,0.0
2022,Unknown,UKN,UNK,Czechia,CZE,CZE,0,307,0,0,0,0,0,,0.0
2022,Afghanistan,AFG,AFG,Denmark,DEN,DNK,1625,478,0,0,0,0,0,,0.0
2022,Albania,ALB,ALB,Denmark,DEN,DNK,0,5,0,0,0,0,0,,0.0
2022,Algeria,ALG,DZA,Denmark,DEN,DNK,0,15,0,0,0,0,0,,0.0
2022,Angola,ANG,AGO,Denmark,DEN,DNK,0,5,0,0,0,0,0,,0.0
2022,Egypt,ARE,EGY,Denmark,DEN,DNK,24,7,0,0,0,0,0,,0.0
2022,Armenia,ARM,ARM,Denmark,DEN,DNK,82,24,0,0,0,0,0,,0.0
2022,Azerbaijan,AZE,AZE,Denmark,DEN,DNK,45,6,0,0,0,0,0,,0.0
2022,Bahrain,BAH,BHR,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Burundi,BDI,BDI,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Bangladesh,BGD,BGD,Denmark,DEN,DNK,17,5,0,0,0,0,0,,0.0
2022,Belarus,BLR,BLR,Denmark,DEN,DNK,14,38,0,0,0,0,0,,0.0
2022,Brazil,BRA,BRA,Denmark,DEN,DNK,0,5,0,0,0,0,0,,0.0
2022,Bosnia and Herzegovina,BSN,BIH,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,China,CHI,CHN,Denmark,DEN,DNK,17,14,0,0,0,0,0,,0.0
2022,Cameroon,CMR,CMR,Denmark,DEN,DNK,9,9,0,0,0,0,0,,0.0
2022,Dem. Rep. of the Congo,COD,COD,Denmark,DEN,DNK,57,18,0,0,0,0,0,,0.0
2022,Colombia,COL,COL,Denmark,DEN,DNK,5,29,0,0,0,0,0,,0.0
2022,Eritrea,ERT,ERI,Denmark,DEN,DNK,5936,184,0,0,0,0,0,,0.0
2022,Ethiopia,ETH,ETH,Denmark,DEN,DNK,92,13,0,0,0,0,0,,0.0
2022,Gambia,GAM,GMB,Denmark,DEN,DNK,5,5,0,0,0,0,0,,0.0
2022,Georgia,GEO,GEO,Denmark,DEN,DNK,22,22,0,0,0,0,0,,0.0
2022,Ghana,GHA,GHA,Denmark,DEN,DNK,8,5,0,0,0,0,0,,0.0
2022,Guinea-Bissau,GNB,GNB,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Cote d'Ivoire,ICO,CIV,Denmark,DEN,DNK,7,0,0,0,0,0,0,,0.0
2022,India,IND,IND,Denmark,DEN,DNK,0,22,0,0,0,0,0,,0.0
2022,Iran (Islamic Rep. of),IRN,IRN,Denmark,DEN,DNK,2465,151,0,0,0,0,0,,0.0
2022,Iraq,IRQ,IRQ,Denmark,DEN,DNK,275,52,9,0,0,0,0,,0.0
2022,Israel,ISR,ISR,Denmark,DEN,DNK,0,5,0,0,0,0,0,,0.0
2022,Jordan,JOR,JOR,Denmark,DEN,DNK,6,13,0,0,0,0,0,,0.0
2022,Kenya,KEN,KEN,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Kyrgyzstan,KGZ,KGZ,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Libya,LBY,LBY,Denmark,DEN,DNK,0,5,0,0,0,0,0,,0.0
2022,Lebanon,LEB,LBN,Denmark,DEN,DNK,29,8,0,0,0,0,0,,0.0
2022,Sri Lanka,LKA,LKA,Denmark,DEN,DNK,33,6,0,0,0,0,0,,0.0
2022,Lithuania,LTU,LTU,Denmark,DEN,DNK,0,5,0,0,0,0,0,,0.0
2022,Rep. of Moldova,MDA,MDA,Denmark,DEN,DNK,20,0,0,0,0,0,0,,0.0
2022,Malaysia,MLS,MYS,Denmark,DEN,DNK,0,5,0,0,0,0,0,,0.0
2022,Mongolia,MNG,MNG,Denmark,DEN,DNK,0,10,0,0,0,0,0,,0.0
2022,Morocco,MOR,MAR,Denmark,DEN,DNK,10,35,0,0,0,0,0,,0.0
2022,Myanmar,MYA,MMR,Denmark,DEN,DNK,13,13,0,0,0,0,0,,0.0
2022,Nicaragua,NIC,NIC,Denmark,DEN,DNK,13,0,0,0,0,0,0,,0.0
2022,Nigeria,NIG,NGA,Denmark,DEN,DNK,20,26,0,0,0,0,0,,0.0
2022,Pakistan,PAK,PAK,Denmark,DEN,DNK,58,18,0,0,0,0,0,,0.0
2022,Philippines,PHI,PHL,Denmark,DEN,DNK,5,5,0,0,0,0,0,,0.0
2022,Romania,ROM,ROU,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Russian Federation,RUS,RUS,Denmark,DEN,DNK,560,98,0,0,0,0,0,,0.0
2022,Rwanda,RWA,RWA,Denmark,DEN,DNK,9,5,0,0,0,0,0,,0.0
2022,El Salvador,SAL,SLV,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Serbia and Kosovo: S/RES/1244 (1999),SRB,SRB,Denmark,DEN,DNK,0,10,0,0,0,0,0,,0.0
2022,Somalia,SOM,SOM,Denmark,DEN,DNK,1104,23,0,0,0,0,0,,0.0
2022,Viet Nam,SRV,VNM,Denmark,DEN,DNK,40,12,0,0,0,0,0,,0.0
2022,Sudan,SUD,SDN,Denmark,DEN,DNK,43,10,0,0,0,0,0,,0.0
2022,Syrian Arab Rep.,SYR,SYR,Denmark,DEN,DNK,19153,306,0,0,0,0,0,,0.0
2022,Thailand,THA,THA,Denmark,DEN,DNK,5,6,0,0,0,0,0,,0.0
2022,Tajikistan,TJK,TJK,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Turkmenistan,TKM,TKM,Denmark,DEN,DNK,5,0,0,0,0,0,0,,0.0
2022,Tunisia,TUN,TUN,Denmark,DEN,DNK,5,10,0,0,0,0,0,,0.0
